Crank_Angle_(deg)	MFB_(%)
61.941942	0.986192
62.082082	0.986385
62.222222	0.986578
62.362362	0.986770
62.502503	0.986955
62.642643	0.987142
62.782783	0.987321
62.922923	0.987495
63.063063	0.987670
63.203203	0.987841
63.343343	0.988007
63.483483	0.988170
63.623624	0.988337
63.763764	0.988487
63.903904	0.988648
64.044044	0.988804
64.184184	0.988962
64.324324	0.989114
64.464464	0.989252
64.604605	0.989393
64.744745	0.989537
64.884885	0.989675
65.025025	0.989817
65.165165	0.989949
65.305305	0.990082
65.445445	0.990213
65.585586	0.990340
65.725726	0.990467
65.865866	0.990590
66.006006	0.990713
66.146146	0.990830
66.286286	0.990948
66.426426	0.991065
66.566567	0.991178
66.706707	0.991289
66.846847	0.991400
66.986987	0.991512
67.127127	0.991619
67.267267	0.991724
67.407407	0.991829
67.547548	0.991932
67.687688	0.992036
67.827828	0.992134
67.967968	0.992232
68.108108	0.992330
68.248248	0.992426
68.388388	0.992521
68.528529	0.992614
68.668669	0.992710
68.808809	0.992802
68.948949	0.992893
69.089089	0.992980
69.229229	0.993065
69.369369	0.993151
69.509510	0.993236
69.649650	0.993321
69.789790	0.993404
69.929930	0.993486
70.070070	0.993566
70.210210	0.993647
70.350350	0.993726
70.490490	0.993805
70.630631	0.993882
70.770771	0.993956
70.910911	0.994032
71.051051	0.994106
71.191191	0.994180
71.331331	0.994253
71.471471	0.994324
71.611612	0.994395
71.751752	0.994466
71.891892	0.994535
72.032032	0.994603
72.172172	0.994669
72.312312	0.994735
72.452452	0.994801
72.592593	0.994866
72.732733	0.994929
72.872873	0.994993
73.013013	0.995054
73.153153	0.995117
73.293293	0.995177
73.433433	0.995235
73.573574	0.995295
73.713714	0.995353
73.853854	0.995409
73.993994	0.995467
74.134134	0.995524
74.274274	0.995578
74.414414	0.995633
74.554555	0.995687
74.694695	0.995740
74.834835	0.995791
74.974975	0.995843
75.115115	0.995894
75.255255	0.995943
75.395395	0.995993
75.535536	0.996041
75.675676	0.996089
75.815816	0.996138
75.955956	0.996185
76.096096	0.996231
76.236236	0.996276
76.376376	0.996321
76.516517	0.996366
76.656657	0.996410
76.796797	0.996452
76.936937	0.996495
77.077077	0.996537
77.217217	0.996579
77.357357	0.996620
77.497497	0.996660
77.637638	0.996700
77.777778	0.996740
77.917918	0.996778
78.058058	0.996817
78.198198	0.996855
78.338338	0.996892
78.478478	0.996929
78.618619	0.996965
78.758759	0.997001
78.898899	0.997037
79.039039	0.997071
79.179179	0.997106
79.319319	0.997141
79.459459	0.997174
79.599600	0.997207
79.739740	0.997240
79.879880	0.997272
80.020020	0.997305
80.160160	0.997337
80.300300	0.997368
80.440440	0.997399
80.580581	0.997429
80.720721	0.997460
80.860861	0.997489
81.001001	0.997518
81.141141	0.997548
81.281281	0.997577
81.421421	0.997605
81.561562	0.997633
81.701702	0.997660
81.841842	0.997688
81.981982	0.997714
82.122122	0.997741
82.262262	0.997768
82.402402	0.997794
82.542543	0.997819
82.682683	0.997845
82.822823	0.997870
82.962963	0.997895
83.103103	0.997919
83.243243	0.997944
83.383383	0.997968
83.523524	0.997991
83.663664	0.998015
83.803804	0.998037
83.943944	0.998059
84.084084	0.998083
84.224224	0.998105
84.364364	0.998127
84.504505	0.998149
84.644645	0.998170
84.784785	0.998191
84.924925	0.998212
85.065065	0.998233
85.205205	0.998253
85.345345	0.998273
85.485485	0.998293
85.625626	0.998313
85.765766	0.998333
85.905906	0.998352
86.046046	0.998372
86.186186	0.998391
86.326326	0.998410
86.466466	0.998429
86.606607	0.998447
86.746747	0.998465
86.886887	0.998484
87.027027	0.998502
87.167167	0.998519
87.307307	0.998536
87.447447	0.998553
87.587588	0.998571
87.727728	0.998588
87.867868	0.998605
88.008008	0.998621
88.148148	0.998637
88.288288	0.998654
88.428428	0.998670
88.568569	0.998686
88.708709	0.998701
88.848849	0.998717
88.988989	0.998732
89.129129	0.998747
89.269269	0.998762
89.409409	0.998777
89.549550	0.998791
89.689690	0.998805
89.829830	0.998820
89.969970	0.998833
90.110110	0.998847
90.250250	0.998861
90.390390	0.998874
90.530531	0.998888
90.670671	0.998901
90.810811	0.998914
90.950951	0.998927
91.091091	0.998939
91.231231	0.998952
91.371371	0.998964
91.511512	0.998976
91.651652	0.998988
91.791792	0.999000
91.931932	0.999012
92.072072	0.999024
92.212212	0.999035
92.352352	0.999047
92.492492	0.999058
92.632633	0.999069
92.772773	0.999080
92.912913	0.999090
93.053053	0.999101
93.193193	0.999112
93.333333	0.999122
93.473473	0.999132
93.613614	0.999143
93.753754	0.999153
93.893894	0.999163
94.034034	0.999172
94.174174	0.999182
94.314314	0.999192
94.454454	0.999201
94.594595	0.999211
94.734735	0.999220
94.874875	0.999229
95.015015	0.999238
95.155155	0.999248
95.295295	0.999257
95.435435	0.999266
95.575576	0.999275
95.715716	0.999283
95.855856	0.999292
95.995996	0.999301
96.136136	0.999309
96.276276	0.999317
96.416416	0.999326
96.556557	0.999334
96.696697	0.999342
96.836837	0.999350
96.976977	0.999358
97.117117	0.999366
97.257257	0.999373
97.397397	0.999381
97.537538	0.999389
97.677678	0.999396
97.817818	0.999404
97.957958	0.999411
98.098098	0.999418
98.238238	0.999425
98.378378	0.999432
98.518519	0.999439
98.658659	0.999446
98.798799	0.999453
98.938939	0.999460
99.079079	0.999467
99.219219	0.999473
99.359359	0.999480
99.499499	0.999486
99.639640	0.999493
99.779780	0.999499
99.919920	0.999505
100.060060	0.999511
100.200200	0.999517
100.340340	0.999523
100.480480	0.999529
100.620621	0.999535
100.760761	0.999541
100.900901	0.999547
101.041041	0.999552
101.181181	0.999558
101.321321	0.999563
101.461461	0.999568
101.601602	0.999574
101.741742	0.999579
101.881882	0.999584
102.022022	0.999589
102.162162	0.999594
102.302302	0.999599
102.442442	0.999604
102.582583	0.999609
102.722723	0.999614
102.862863	0.999619
103.003003	0.999623
103.143143	0.999628
103.283283	0.999632
103.423423	0.999637
103.563564	0.999641
103.703704	0.999646
103.843844	0.999650
103.983984	0.999654
104.124124	0.999658
104.264264	0.999662
104.404404	0.999666
104.544545	0.999670
104.684685	0.999674
104.824825	0.999678
104.964965	0.999682
105.105105	0.999686
105.245245	0.999690
105.385385	0.999694
105.525526	0.999697
105.665666	0.999701
105.805806	0.999705
105.945946	0.999708
106.086086	0.999712
106.226226	0.999716
106.366366	0.999719
106.506507	0.999723
106.646647	0.999726
106.786787	0.999730
106.926927	0.999733
107.067067	0.999736
107.207207	0.999740
107.347347	0.999743
107.487487	0.999746
107.627628	0.999749
107.767768	0.999752
107.907908	0.999755
108.048048	0.999758
108.188188	0.999762
108.328328	0.999765
108.468468	0.999768
108.608609	0.999770
108.748749	0.999773
108.888889	0.999776
109.029029	0.999779
109.169169	0.999782
109.309309	0.999785
109.449449	0.999787
109.589590	0.999790
109.729730	0.999793
109.869870	0.999795
110.010010	0.999798
110.150150	0.999800
110.290290	0.999803
110.430430	0.999805
110.570571	0.999808
110.710711	0.999810
110.850851	0.999812
110.990991	0.999815
111.131131	0.999817
111.271271	0.999819
111.411411	0.999822
111.551552	0.999824
111.691692	0.999826
111.831832	0.999828
111.971972	0.999830
112.112112	0.999832
112.252252	0.999835
112.392392	0.999837
112.532533	0.999839
112.672673	0.999841
112.812813	0.999843
112.952953	0.999845
113.093093	0.999847
113.233233	0.999848
113.373373	0.999850
113.513514	0.999852
113.653654	0.999854
113.793794	0.999856
113.933934	0.999858
114.074074	0.999860
114.214214	0.999861
114.354354	0.999863
114.494494	0.999865
114.634635	0.999866
114.774775	0.999868
114.914915	0.999870
115.055055	0.999871
115.195195	0.999873
115.335335	0.999875
115.475475	0.999876
115.615616	0.999878
115.755756	0.999879
115.895896	0.999881
116.036036	0.999882
116.176176	0.999884
116.316316	0.999885
116.456456	0.999887
116.596597	0.999888
116.736737	0.999890
116.876877	0.999891
117.017017	0.999892
117.157157	0.999894
117.297297	0.999895
117.437437	0.999896
117.577578	0.999898
117.717718	0.999899
117.857858	0.999900
117.997998	0.999901
118.138138	0.999903
118.278278	0.999904
118.418418	0.999905
118.558559	0.999906
118.698699	0.999907
118.838839	0.999908
118.978979	0.999910
119.119119	0.999911
119.259259	0.999912
119.399399	0.999913
119.539540	0.999914
119.679680	0.999915
119.819820	0.999916
