# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                3                4                5                6                7                8                9               10               11               12               13
#           Crank               AR               N2               HE               H2                H               O2                O              H2O               OH              OHV             H2O2              HO2
#           (DEG)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)
#
   -1.8726218e+02    0.0000000e+00    2.0021501e-04    0.0000000e+00    6.5639021e-06    0.0000000e+00    5.9273754e-05    0.0000000e+00    1.6854473e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8717060e+02    0.0000000e+00    2.0022773e-04    0.0000000e+00    6.5643414e-06    0.0000000e+00    5.9277620e-05    0.0000000e+00    1.6854461e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8708737e+02    0.0000000e+00    2.0024253e-04    0.0000000e+00    6.5648524e-06    0.0000000e+00    5.9282116e-05    0.0000000e+00    1.6854450e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8692206e+02    0.0000000e+00    2.0026467e-04    0.0000000e+00    6.5656169e-06    0.0000000e+00    5.9288844e-05    0.0000000e+00    1.6854427e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8681873e+02    0.0000000e+00    2.0027842e-04    0.0000000e+00    6.5660916e-06    0.0000000e+00    5.9293021e-05    0.0000000e+00    1.6854412e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8673609e+02    0.0000000e+00    2.0028928e-04    0.0000000e+00    6.5664666e-06    0.0000000e+00    5.9296321e-05    0.0000000e+00    1.6854399e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8665284e+02    0.0000000e+00    2.0030001e-04    0.0000000e+00    6.5668374e-06    0.0000000e+00    5.9299583e-05    0.0000000e+00    1.6854386e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8655497e+02    0.0000000e+00    2.0031240e-04    0.0000000e+00    6.5672653e-06    0.0000000e+00    5.9303348e-05    0.0000000e+00    1.6854367e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8647232e+02    0.0000000e+00    2.0032285e-04    0.0000000e+00    6.5676262e-06    0.0000000e+00    5.9306524e-05    0.0000000e+00    1.6854353e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8638966e+02    0.0000000e+00    2.0033317e-04    0.0000000e+00    6.5679829e-06    0.0000000e+00    5.9309662e-05    0.0000000e+00    1.6854339e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8622373e+02    0.0000000e+00    2.0035601e-04    0.0000000e+00    6.5687718e-06    0.0000000e+00    5.9316602e-05    0.0000000e+00    1.6854305e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8614045e+02    0.0000000e+00    2.0036603e-04    0.0000000e+00    6.5691180e-06    0.0000000e+00    5.9319649e-05    0.0000000e+00    1.6854289e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8605717e+02    0.0000000e+00    2.0037594e-04    0.0000000e+00    6.5694601e-06    0.0000000e+00    5.9322658e-05    0.0000000e+00    1.6854272e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8597448e+02    0.0000000e+00    2.0038561e-04    0.0000000e+00    6.5697945e-06    0.0000000e+00    5.9325600e-05    0.0000000e+00    1.6854255e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8589179e+02    0.0000000e+00    2.0039501e-04    0.0000000e+00    6.5701192e-06    0.0000000e+00    5.9328456e-05    0.0000000e+00    1.6854236e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8572519e+02    0.0000000e+00    2.0041353e-04    0.0000000e+00    6.5707590e-06    0.0000000e+00    5.9334084e-05    0.0000000e+00    1.6854194e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8564188e+02    0.0000000e+00    2.0042253e-04    0.0000000e+00    6.5710701e-06    0.0000000e+00    5.9336821e-05    0.0000000e+00    1.6854172e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8555857e+02    0.0000000e+00    2.0043134e-04    0.0000000e+00    6.5713748e-06    0.0000000e+00    5.9339500e-05    0.0000000e+00    1.6854144e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8546700e+02    0.0000000e+00    2.0044089e-04    0.0000000e+00    6.5717049e-06    0.0000000e+00    5.9342403e-05    0.0000000e+00    1.6854118e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8538436e+02    0.0000000e+00    2.0046318e-04    0.0000000e+00    6.5724729e-06    0.0000000e+00    5.9349169e-05    0.0000000e+00    1.6854172e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8528105e+02    0.0000000e+00    2.0047360e-04    0.0000000e+00    6.5728332e-06    0.0000000e+00    5.9352339e-05    0.0000000e+00    1.6854144e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8519841e+02    0.0000000e+00    2.0048181e-04    0.0000000e+00    6.5731171e-06    0.0000000e+00    5.9354835e-05    0.0000000e+00    1.6854122e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8501704e+02    0.0000000e+00    2.0049939e-04    0.0000000e+00    6.5737249e-06    0.0000000e+00    5.9360181e-05    0.0000000e+00    1.6854070e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8492532e+02    0.0000000e+00    2.0050814e-04    0.0000000e+00    6.5740275e-06    0.0000000e+00    5.9362842e-05    0.0000000e+00    1.6854043e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8484267e+02    0.0000000e+00    2.0051598e-04    0.0000000e+00    6.5742985e-06    0.0000000e+00    5.9365225e-05    0.0000000e+00    1.6854019e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8476003e+02    0.0000000e+00    2.0052376e-04    0.0000000e+00    6.5745673e-06    0.0000000e+00    5.9367589e-05    0.0000000e+00    1.6853995e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8466838e+02    0.0000000e+00    2.0053228e-04    0.0000000e+00    6.5748622e-06    0.0000000e+00    5.9370182e-05    0.0000000e+00    1.6853968e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8457666e+02    0.0000000e+00    2.0054071e-04    0.0000000e+00    6.5751534e-06    0.0000000e+00    5.9372743e-05    0.0000000e+00    1.6853940e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8449402e+02    0.0000000e+00    2.0055102e-04    0.0000000e+00    6.5755095e-06    0.0000000e+00    5.9375876e-05    0.0000000e+00    1.6853933e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8439595e+02    0.0000000e+00    2.0055975e-04    0.0000000e+00    6.5758116e-06    0.0000000e+00    5.9378533e-05    0.0000000e+00    1.6853903e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8422105e+02    0.0000000e+00    2.0057495e-04    0.0000000e+00    6.5763372e-06    0.0000000e+00    5.9383155e-05    0.0000000e+00    1.6853846e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8412285e+02    0.0000000e+00    2.0058325e-04    0.0000000e+00    6.5766243e-06    0.0000000e+00    5.9385678e-05    0.0000000e+00    1.6853812e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8403963e+02    0.0000000e+00    2.0058963e-04    0.0000000e+00    6.5768451e-06    0.0000000e+00    5.9387619e-05    0.0000000e+00    1.6853782e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8395639e+02    0.0000000e+00    2.0059643e-04    0.0000000e+00    6.5770804e-06    0.0000000e+00    5.9389688e-05    0.0000000e+00    1.6853751e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8387315e+02    0.0000000e+00    2.0060310e-04    0.0000000e+00    6.5773114e-06    0.0000000e+00    5.9391718e-05    0.0000000e+00    1.6853720e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8379051e+02    0.0000000e+00    2.0060961e-04    0.0000000e+00    6.5775365e-06    0.0000000e+00    5.9393697e-05    0.0000000e+00    1.6853688e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8362460e+02    0.0000000e+00    2.0062623e-04    0.0000000e+00    6.5781113e-06    0.0000000e+00    5.9398752e-05    0.0000000e+00    1.6853640e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8354134e+02    0.0000000e+00    2.0063242e-04    0.0000000e+00    6.5783255e-06    0.0000000e+00    5.9400635e-05    0.0000000e+00    1.6853607e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8345808e+02    0.0000000e+00    2.0063849e-04    0.0000000e+00    6.5785357e-06    0.0000000e+00    5.9402481e-05    0.0000000e+00    1.6853572e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8337480e+02    0.0000000e+00    2.0064444e-04    0.0000000e+00    6.5787418e-06    0.0000000e+00    5.9404292e-05    0.0000000e+00    1.6853537e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8327072e+02    0.0000000e+00    2.0065170e-04    0.0000000e+00    6.5789932e-06    0.0000000e+00    5.9406501e-05    0.0000000e+00    1.6853491e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8318811e+02    0.0000000e+00    2.0065734e-04    0.0000000e+00    6.5791887e-06    0.0000000e+00    5.9408218e-05    0.0000000e+00    1.6853454e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8309638e+02    0.0000000e+00    2.0066346e-04    0.0000000e+00    6.5794008e-06    0.0000000e+00    5.9410082e-05    0.0000000e+00    1.6853412e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8293056e+02    0.0000000e+00    2.0067404e-04    0.0000000e+00    6.5797676e-06    0.0000000e+00    5.9413303e-05    0.0000000e+00    1.6853329e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8283229e+02    0.0000000e+00    2.0068009e-04    0.0000000e+00    6.5799775e-06    0.0000000e+00    5.9415146e-05    0.0000000e+00    1.6853280e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8273397e+02    0.0000000e+00    2.0069022e-04    0.0000000e+00    6.5803277e-06    0.0000000e+00    5.9418226e-05    0.0000000e+00    1.6853253e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8265136e+02    0.0000000e+00    2.0069504e-04    0.0000000e+00    6.5804949e-06    0.0000000e+00    5.9419694e-05    0.0000000e+00    1.6853210e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8256876e+02    0.0000000e+00    2.0069982e-04    0.0000000e+00    6.5806608e-06    0.0000000e+00    5.9421151e-05    0.0000000e+00    1.6853166e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8246549e+02    0.0000000e+00    2.0070562e-04    0.0000000e+00    6.5808622e-06    0.0000000e+00    5.9422918e-05    0.0000000e+00    1.6853110e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8237411e+02    0.0000000e+00    2.0071047e-04    0.0000000e+00    6.5810307e-06    0.0000000e+00    5.9424396e-05    0.0000000e+00    1.6853055e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8229151e+02    0.0000000e+00    2.0071487e-04    0.0000000e+00    6.5811835e-06    0.0000000e+00    5.9425737e-05    0.0000000e+00    1.6853008e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8218827e+02    0.0000000e+00    2.0072020e-04    0.0000000e+00    6.5813686e-06    0.0000000e+00    5.9427361e-05    0.0000000e+00    1.6852947e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8209683e+02    0.0000000e+00    2.0072471e-04    0.0000000e+00    6.5815252e-06    0.0000000e+00    5.9428735e-05    0.0000000e+00    1.6852891e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8190965e+02    0.0000000e+00    2.0073366e-04    0.0000000e+00    6.5818369e-06    0.0000000e+00    5.9431467e-05    0.0000000e+00    1.6852773e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8182646e+02    0.0000000e+00    2.0073899e-04    0.0000000e+00    6.5820209e-06    0.0000000e+00    5.9433086e-05    0.0000000e+00    1.6852760e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8174327e+02    0.0000000e+00    2.0074269e-04    0.0000000e+00    6.5821498e-06    0.0000000e+00    5.9434215e-05    0.0000000e+00    1.6852705e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8166006e+02    0.0000000e+00    2.0074621e-04    0.0000000e+00    6.5822724e-06    0.0000000e+00    5.9435289e-05    0.0000000e+00    1.6852649e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8157745e+02    0.0000000e+00    2.0074967e-04    0.0000000e+00    6.5823930e-06    0.0000000e+00    5.9436345e-05    0.0000000e+00    1.6852591e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8149483e+02    0.0000000e+00    2.0075302e-04    0.0000000e+00    6.5825098e-06    0.0000000e+00    5.9437369e-05    0.0000000e+00    1.6852532e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8132838e+02    0.0000000e+00    2.0075940e-04    0.0000000e+00    6.5827328e-06    0.0000000e+00    5.9439320e-05    0.0000000e+00    1.6852404e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8124514e+02    0.0000000e+00    2.0076245e-04    0.0000000e+00    6.5828393e-06    0.0000000e+00    5.9440252e-05    0.0000000e+00    1.6852339e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8116190e+02    0.0000000e+00    2.0076539e-04    0.0000000e+00    6.5829422e-06    0.0000000e+00    5.9441151e-05    0.0000000e+00    1.6852273e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8106415e+02    0.0000000e+00    2.0076861e-04    0.0000000e+00    6.5830551e-06    0.0000000e+00    5.9442137e-05    0.0000000e+00    1.6852184e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8098157e+02    0.0000000e+00    2.0078590e-04    0.0000000e+00    6.5836482e-06    0.0000000e+00    5.9447373e-05    0.0000000e+00    1.6852346e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8089013e+02    0.0000000e+00    2.0078867e-04    0.0000000e+00    6.5837455e-06    0.0000000e+00    5.9448223e-05    0.0000000e+00    1.6852274e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8072436e+02    0.0000000e+00    2.0079323e-04    0.0000000e+00    6.5839057e-06    0.0000000e+00    5.9449621e-05    0.0000000e+00    1.6852139e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8063294e+02    0.0000000e+00    2.0079551e-04    0.0000000e+00    6.5839858e-06    0.0000000e+00    5.9450319e-05    0.0000000e+00    1.6852061e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8053506e+02    0.0000000e+00    2.0079778e-04    0.0000000e+00    6.5840658e-06    0.0000000e+00    5.9451016e-05    0.0000000e+00    1.6851975e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8045247e+02    0.0000000e+00    2.0079957e-04    0.0000000e+00    6.5841295e-06    0.0000000e+00    5.9451570e-05    0.0000000e+00    1.6851901e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8036988e+02    0.0000000e+00    2.0080127e-04    0.0000000e+00    6.5841894e-06    0.0000000e+00    5.9452090e-05    0.0000000e+00    1.6851826e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8027189e+02    0.0000000e+00    2.0080312e-04    0.0000000e+00    6.5842555e-06    0.0000000e+00    5.9452663e-05    0.0000000e+00    1.6851734e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8017382e+02    0.0000000e+00    2.0080484e-04    0.0000000e+00    6.5843166e-06    0.0000000e+00    5.9453193e-05    0.0000000e+00    1.6851639e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.8009124e+02    0.0000000e+00    2.0080868e-04    0.0000000e+00    6.5844502e-06    0.0000000e+00    5.9454364e-05    0.0000000e+00    1.6851583e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7998800e+02    0.0000000e+00    2.0081022e-04    0.0000000e+00    6.5845055e-06    0.0000000e+00    5.9454841e-05    0.0000000e+00    1.6851480e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7988995e+02    0.0000000e+00    2.0081158e-04    0.0000000e+00    6.5845547e-06    0.0000000e+00    5.9455265e-05    0.0000000e+00    1.6851377e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7971506e+02    0.0000000e+00    2.0081393e-04    0.0000000e+00    6.5846394e-06    0.0000000e+00    5.9455995e-05    0.0000000e+00    1.6851200e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7963187e+02    0.0000000e+00    2.0081291e-04    0.0000000e+00    6.5846059e-06    0.0000000e+00    5.9455692e-05    0.0000000e+00    1.6851113e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7954868e+02    0.0000000e+00    2.0081390e-04    0.0000000e+00    6.5846419e-06    0.0000000e+00    5.9456001e-05    0.0000000e+00    1.6851026e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7946547e+02    0.0000000e+00    2.0081481e-04    0.0000000e+00    6.5846751e-06    0.0000000e+00    5.9456285e-05    0.0000000e+00    1.6850937e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7938286e+02    0.0000000e+00    2.0081563e-04    0.0000000e+00    6.5847052e-06    0.0000000e+00    5.9456542e-05    0.0000000e+00    1.6850847e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7921702e+02    0.0000000e+00    2.0081944e-04    0.0000000e+00    6.5848402e-06    0.0000000e+00    5.9457716e-05    0.0000000e+00    1.6850678e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7913379e+02    0.0000000e+00    2.0082000e-04    0.0000000e+00    6.5848615e-06    0.0000000e+00    5.9457894e-05    0.0000000e+00    1.6850584e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7905055e+02    0.0000000e+00    2.0082046e-04    0.0000000e+00    6.5848797e-06    0.0000000e+00    5.9458045e-05    0.0000000e+00    1.6850487e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7896730e+02    0.0000000e+00    2.0082084e-04    0.0000000e+00    6.5848948e-06    0.0000000e+00    5.9458169e-05    0.0000000e+00    1.6850388e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7886324e+02    0.0000000e+00    2.0082117e-04    0.0000000e+00    6.5849086e-06    0.0000000e+00    5.9458280e-05    0.0000000e+00    1.6850262e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7878065e+02    0.0000000e+00    2.0082127e-04    0.0000000e+00    6.5849144e-06    0.0000000e+00    5.9458321e-05    0.0000000e+00    1.6850155e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7868261e+02    0.0000000e+00    2.0082128e-04    0.0000000e+00    6.5849174e-06    0.0000000e+00    5.9458336e-05    0.0000000e+00    1.6850028e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7851682e+02    0.0000000e+00    2.0082109e-04    0.0000000e+00    6.5849153e-06    0.0000000e+00    5.9458297e-05    0.0000000e+00    1.6849808e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7842511e+02    0.0000000e+00    2.0082080e-04    0.0000000e+00    6.5849077e-06    0.0000000e+00    5.9458220e-05    0.0000000e+00    1.6849684e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7831378e+02    0.0000000e+00    2.0082376e-04    0.0000000e+00    6.5850117e-06    0.0000000e+00    5.9459127e-05    0.0000000e+00    1.6849592e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7823119e+02    0.0000000e+00    2.0082336e-04    0.0000000e+00    6.5850005e-06    0.0000000e+00    5.9459018e-05    0.0000000e+00    1.6849478e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7814859e+02    0.0000000e+00    2.0082281e-04    0.0000000e+00    6.5849840e-06    0.0000000e+00    5.9458862e-05    0.0000000e+00    1.6849362e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7805036e+02    0.0000000e+00    2.0082207e-04    0.0000000e+00    6.5849612e-06    0.0000000e+00    5.9458649e-05    0.0000000e+00    1.6849216e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7795855e+02    0.0000000e+00    2.0082133e-04    0.0000000e+00    6.5849387e-06    0.0000000e+00    5.9458438e-05    0.0000000e+00    1.6849082e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7787596e+02    0.0000000e+00    2.0082052e-04    0.0000000e+00    6.5849133e-06    0.0000000e+00    5.9458204e-05    0.0000000e+00    1.6848960e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7777813e+02    0.0000000e+00    2.0081954e-04    0.0000000e+00    6.5848824e-06    0.0000000e+00    5.9457918e-05    0.0000000e+00    1.6848811e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7766680e+02    0.0000000e+00    2.0081827e-04    0.0000000e+00    6.5848423e-06    0.0000000e+00    5.9457550e-05    0.0000000e+00    1.6848639e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7758360e+02    0.0000000e+00    2.0081725e-04    0.0000000e+00    6.5848098e-06    0.0000000e+00    5.9457252e-05    0.0000000e+00    1.6848508e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7747961e+02    0.0000000e+00    2.0081585e-04    0.0000000e+00    6.5847648e-06    0.0000000e+00    5.9456841e-05    0.0000000e+00    1.6848340e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7739642e+02    0.0000000e+00    2.0082889e-04    0.0000000e+00    6.5852088e-06    0.0000000e+00    5.9460775e-05    0.0000000e+00    1.6848620e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7723001e+02    0.0000000e+00    2.0082622e-04    0.0000000e+00    6.5851220e-06    0.0000000e+00    5.9459988e-05    0.0000000e+00    1.6848366e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7714739e+02    0.0000000e+00    2.0082478e-04    0.0000000e+00    6.5850750e-06    0.0000000e+00    5.9459563e-05    0.0000000e+00    1.6848236e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7706476e+02    0.0000000e+00    2.0082327e-04    0.0000000e+00    6.5850256e-06    0.0000000e+00    5.9459115e-05    0.0000000e+00    1.6848105e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7698153e+02    0.0000000e+00    2.0082167e-04    0.0000000e+00    6.5849733e-06    0.0000000e+00    5.9458643e-05    0.0000000e+00    1.6847970e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7689829e+02    0.0000000e+00    2.0082000e-04    0.0000000e+00    6.5849186e-06    0.0000000e+00    5.9458149e-05    0.0000000e+00    1.6847834e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7673179e+02    0.0000000e+00    2.0081646e-04    0.0000000e+00    6.5848021e-06    0.0000000e+00    5.9457098e-05    0.0000000e+00    1.6847554e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7662772e+02    0.0000000e+00    2.0081409e-04    0.0000000e+00    6.5847239e-06    0.0000000e+00    5.9456394e-05    0.0000000e+00    1.6847374e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7654513e+02    0.0000000e+00    2.0081391e-04    0.0000000e+00    6.5847198e-06    0.0000000e+00    5.9456349e-05    0.0000000e+00    1.6847276e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7644188e+02    0.0000000e+00    2.0081137e-04    0.0000000e+00    6.5846359e-06    0.0000000e+00    5.9455594e-05    0.0000000e+00    1.6847092e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7635928e+02    0.0000000e+00    2.0080927e-04    0.0000000e+00    6.5845667e-06    0.0000000e+00    5.9454971e-05    0.0000000e+00    1.6846942e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7627608e+02    0.0000000e+00    2.0080710e-04    0.0000000e+00    6.5844947e-06    0.0000000e+00    5.9454324e-05    0.0000000e+00    1.6846788e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7618440e+02    0.0000000e+00    2.0080461e-04    0.0000000e+00    6.5844126e-06    0.0000000e+00    5.9453585e-05    0.0000000e+00    1.6846616e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7608631e+02    0.0000000e+00    2.0080186e-04    0.0000000e+00    6.5843216e-06    0.0000000e+00    5.9452767e-05    0.0000000e+00    1.6846428e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7592110e+02    0.0000000e+00    2.0079696e-04    0.0000000e+00    6.5841593e-06    0.0000000e+00    5.9451309e-05    0.0000000e+00    1.6846101e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7582959e+02    0.0000000e+00    2.0079399e-04    0.0000000e+00    6.5840608e-06    0.0000000e+00    5.9450425e-05    0.0000000e+00    1.6845909e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -1.7573800e+02    0.0000000e+00    2.0079091e-04    0.0000000e+00    6.5839584e-06    0.0000000e+00    5.9449506e-05    0.0000000e+00    1.6845712e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
