# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                3                4
#           Crank    subgrid_scale    subgrid_scale    subgrid_scale
#           (DEG)         VELOCITY      TEMPERATURE         VELOCITY
#          (none)         Region_0         Region_0         Region_1
    1.7553813e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7555656e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7557626e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7559634e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7561538e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7563661e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7565841e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7568045e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7569989e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7571953e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7574091e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7576101e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7577988e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7580133e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7582099e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7584309e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7586356e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7588386e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7590372e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7592335e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7594571e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7596889e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7598884e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7601233e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7603476e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7605825e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7607904e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7609970e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7611877e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7613965e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7615866e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7618203e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7620478e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7622807e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7625218e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7627621e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7629512e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7631875e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7633793e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7636085e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7638425e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7640477e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7642538e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7644461e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7646493e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7648781e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7650775e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7652809e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7655043e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7657190e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7659208e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7661492e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7663764e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7665890e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7667916e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7670391e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7672730e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7674820e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7677235e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7679501e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7681595e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7683682e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7685851e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7687960e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7690428e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7692503e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7694605e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7697060e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7699506e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7701621e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7704083e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7706506e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7708600e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7710957e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7712994e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7715120e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7717611e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7720075e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7722559e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7724641e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7727131e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7729256e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7731541e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7733585e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7735703e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7738234e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7740769e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7742843e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7745049e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7747144e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7749180e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7751250e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7753446e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7755578e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7757835e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7760194e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7762311e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7764436e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7766943e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7769255e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7771456e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7773606e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7775812e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7778041e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7780254e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7782350e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7784529e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7786845e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7789010e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7791160e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7793300e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7795609e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7798245e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7800410e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7802522e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7804777e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7807055e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7809453e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7811559e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7813741e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7816321e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7818665e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7820938e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7823183e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7825371e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7827573e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7829780e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7831921e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7834153e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7836372e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7838575e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7841037e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7843368e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7845577e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7848084e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7850396e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7852970e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7855326e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7857742e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7860123e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7862430e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7864645e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7866977e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7869237e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7871537e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7873921e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7876534e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7878823e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7881119e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7883651e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7886343e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7888552e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7890729e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7893224e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7895569e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7897960e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7900232e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7902481e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7905116e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7907636e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7910066e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7912728e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7915361e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7917728e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7920334e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7922622e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7924770e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7927398e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7929800e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7931947e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7934181e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7936767e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7939145e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7941352e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7943953e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7946375e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7948741e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7951400e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7953655e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7955848e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7958125e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7960722e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7963222e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7965424e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7967713e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7970070e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7972274e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7974770e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7976989e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7979470e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7981796e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7984194e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7986453e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7989024e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7991257e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7993983e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7996550e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.7999235e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8001671e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8004058e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8006315e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8008817e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8011020e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8013588e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8016359e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8019138e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8021954e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8024197e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8027002e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8029240e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8031798e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8034479e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8036858e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8039053e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8041599e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8044112e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8046470e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8048911e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8051304e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8053994e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8056362e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8059149e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8061536e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8063946e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8066832e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8069725e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8072172e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8074929e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8077478e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8079951e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8082874e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8085369e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8087911e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8090369e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8092963e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8095613e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8098207e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8100812e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8103694e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8106219e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8108716e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8111321e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8113862e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8116846e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8119656e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8122135e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8125034e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8127643e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8130197e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8132680e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8135626e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8138582e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8141112e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8143708e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8146220e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8148766e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8151408e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8153986e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8156842e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8159474e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8162150e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8164737e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8167369e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8169963e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8172688e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8175329e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8177915e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8180532e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8183367e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8186092e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8188718e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8191347e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8194088e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8197046e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8199729e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8202313e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8205157e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8207640e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8210153e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8212688e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8215699e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8218775e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8221440e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8223936e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8226673e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8229389e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8232075e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8234846e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8237457e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8240554e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8243060e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8245573e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8248140e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8250983e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8254000e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8256848e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8259609e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8262615e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8265187e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8267784e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8270401e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8272967e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8275774e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8278399e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8280988e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8283905e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8286995e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8289450e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8291828e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8294729e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8297683e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8300235e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8302760e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8305840e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8308951e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8311894e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8314962e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8317930e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8320952e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8323570e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8326102e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8329155e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8331699e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8334004e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8336705e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8339350e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8342377e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8345046e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8347657e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8350325e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8353291e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8355664e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8358246e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8361241e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8364168e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8366909e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8369579e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8372408e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8374975e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8377983e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8380754e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8383590e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8386419e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8388951e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8391738e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8394296e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8397255e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8400280e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8403416e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8406327e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8408937e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8412106e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8414642e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8417632e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8420820e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8424049e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8427152e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8429835e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8432486e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8435722e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8438836e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8441763e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8444385e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
    1.8447534e+02    1.0000000e+00   -1.0000000e+00    1.0000000e+00
