# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                3                4                5
#           Crank       Source_8_0       Source_8_0       Source_9_1       Source_9_1
#           (DEG)    Integrated_HR          HR_Rate    Integrated_HR          HR_Rate
#          (none)              (J)          (J/DEG)              (J)          (J/DEG)
    3.7246537e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7255222e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7263030e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7270790e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7287581e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7295345e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7304122e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7312944e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7320339e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7336346e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7344965e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7353769e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7361613e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7376926e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7382812e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7390169e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7402740e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7414755e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7422369e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7430862e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7445946e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7453720e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7460029e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7473158e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7486081e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7492240e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7504142e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7510317e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7521976e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7534041e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7545607e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7551507e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7563885e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7570137e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7583314e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7590138e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7603519e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7610365e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7624964e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7632484e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7640420e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7656308e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7664260e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7672217e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7680178e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7694509e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7702483e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7716837e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7724822e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7731211e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7747192e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7755191e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7761590e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7777597e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7785608e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7793621e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7801637e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7816067e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7824090e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7830509e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7846562e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7854865e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7861507e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7875881e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7883866e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7890254e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7906234e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7914233e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7920631e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7935028e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7943026e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7950608e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7965438e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7971571e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7985370e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.7993036e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8000995e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8016895e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8022927e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8030466e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8046320e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8052801e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8060820e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8076809e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8084001e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8090826e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8105818e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8113907e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8120379e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8134792e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8142766e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8150931e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8165497e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8171924e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8185648e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8193272e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8201466e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8215834e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8223817e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8231803e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8246118e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8254071e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8262118e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8270368e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8285150e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8293143e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8307462e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8313801e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8321725e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8330069e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8345360e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8353418e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8367867e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8374268e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8382270e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8396673e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8405730e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8414656e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8423577e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8430713e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8443559e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8451569e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8468469e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8476537e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8484606e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8492677e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8500691e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8515119e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8523135e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8531147e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8545675e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8553688e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8562520e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8578417e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8585482e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8593555e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8601571e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8617606e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8625682e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8633760e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8641840e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8657883e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8665906e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8675347e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8683361e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8697786e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8706723e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8714795e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8722869e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8730943e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8748558e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8757382e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8765455e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8773528e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8781603e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8797756e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8805835e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8812298e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8820376e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8837247e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8845263e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8853280e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8862121e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8870971e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8886068e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8894086e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8902163e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8910241e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8926284e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8935091e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8943165e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8951183e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8965615e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8973691e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8981769e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.8996309e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9004391e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9012415e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9020440e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9034886e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9042913e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9050998e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9067174e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9075263e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9081734e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9097901e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9105921e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9114001e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9124101e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9132179e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9140201e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9150228e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9166270e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9176297e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9184319e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9192398e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9200478e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9217361e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9225441e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9233522e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9241546e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9251000e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9268539e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9279434e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9287513e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9296310e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9305734e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9316352e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9326836e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9334857e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9344271e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9352291e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9361727e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9376164e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9384184e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9392205e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9406641e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9414662e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9422684e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9432712e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9443603e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9452315e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9460393e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9470490e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9486588e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9494610e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9502691e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9511573e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9527729e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9535809e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9543891e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9551974e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9568083e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9576110e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9585051e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9593997e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9602949e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9611027e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9627188e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9635270e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9645374e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9653452e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9661533e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9677698e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9685782e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9693868e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9701896e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9718072e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9726161e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9734252e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9742344e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9751888e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9767604e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9777122e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9788030e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9796811e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9804835e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9812917e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9821001e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9837114e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9845201e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9853231e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9861320e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9878274e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9886355e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9894438e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9902523e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9910550e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9926665e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9934753e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9942842e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9951700e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9968656e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9977540e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9985564e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    3.9993590e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0002469e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0010551e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0027243e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0035269e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0043353e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0051440e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0067556e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0075645e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0083676e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0091767e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0100595e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0118284e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0127143e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0135226e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0145330e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0153356e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0161383e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0177441e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0185472e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0193504e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0201537e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0219613e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0230526e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    4.0248587e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
